,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0,AVG CPU TEMP
Time,CPU Core #1,CPU Core #2,CPU Total,CPU Core #1,CPU Core #2,CPU Package,CPU Core #1,CPU Core #2,CPU Package,CPU Cores,CPU Graphics,Bus Speed,Memory,Used Memory,Available Memory,Temperature,Used Space,
11/23/2021 23:46:41,0,1.51515007,0.757575035,40,40,40,1197.28027,1197.28027,1.75817227,0.273709357,0.002617318,99.77335,25.455513,2.005455,5.872818,45,23.2810135,40
11/23/2021 23:46:42,0,1.51515007,0.757575035,40,40,41,1197.27979,1197.27979,1.76690245,0.281828582,0.002658478,99.7733154,25.4565735,2.005539,5.872734,45,23.2810135,40.33333333
11/23/2021 23:46:43,0.78125,1.5625,1.171875,40,40,41,1197.281,1197.281,1.77787423,0.290910751,0.002710964,99.7734146,25.456192,2.00550842,5.87276459,45,23.2810135,40.33333333
11/23/2021 23:46:44,0,1.53846145,0.7692337,40,40,41,1197.28027,1197.28027,1.8134371,0.32163468,0.002681912,99.77336,25.45523,2.00543213,5.872841,45,23.2810135,40.33333333
11/23/2021 23:46:45,0,2.272725,1.13636255,40,40,41,1197.28027,1197.28027,1.83146822,0.326237768,0.002617355,99.77335,25.45179,2.00516129,5.87311172,45,23.2810135,40.33333333
11/23/2021 23:46:46,0,1.51515007,0.757575035,41,41,41,1197.28015,1197.28015,1.76462352,0.278825223,0.002426357,99.7733459,25.4514923,2.0051384,5.87313461,45,23.2810135,41
11/23/2021 23:46:47,0,1.53846145,0.7692337,40,40,41,1197.28015,1197.28015,1.84673858,0.3438271,0.002675816,99.7733459,25.4476242,2.00483322,5.87344,45,23.2810135,40.33333333
11/23/2021 23:46:48,0,1.51515007,0.757575035,41,41,41,1197.28052,1197.28052,1.79485631,0.3074366,0.002640978,99.77338,25.4527054,2.00523376,5.87303925,45,23.2810135,41
11/23/2021 23:46:49,0,2.272725,1.13636255,40,40,41,1197.28027,1197.28027,1.788077,0.3001976,0.002633572,99.77335,25.4532928,2.00527954,5.87299347,45,23.2810135,40.33333333
11/23/2021 23:46:50,0,0.78125,0.390625,41,41,41,1197.279,1197.279,1.79436278,0.309958816,0.002532019,99.7732544,25.44999,2.00502014,5.873253,45,23.2810287,41
11/23/2021 23:46:51,0,1.53846145,0.7692337,40,40,41,1197.28137,1197.28137,1.76701808,0.281239778,0.002704229,99.77345,25.4522247,2.00519562,5.87307739,45,23.2810287,40.33333333
11/23/2021 23:46:52,0,1.5625,0.78125,40,40,40,1197.2804,1197.2804,1.76025581,0.277264684,0.002717686,99.77337,25.4516,2.005146,5.873127,45,23.2810287,40
11/23/2021 23:46:53,0,2.34375,1.171875,39,39,41,1197.27991,1197.27991,1.75462258,0.2649025,0.002729067,99.77332,25.4529953,2.00525665,5.87301636,45,23.2810287,39.66666667
11/23/2021 23:46:54,0,2.272725,1.13636255,40,40,41,1197.28027,1197.28027,1.7801553,0.28851825,0.002444196,99.77335,25.4438934,2.00453949,5.87373352,45,23.2810287,40.33333333
11/23/2021 23:46:55,0,1.5625,0.78125,40,40,40,1197.28076,1197.28076,1.78702259,0.2990111,0.002741114,99.77339,25.452179,2.0051918,5.873081,45,23.2810287,40
11/23/2021 23:46:56,0,1.51515007,0.757575035,40,40,41,1197.2804,1197.2804,1.7507422,0.267774552,0.002689335,99.77336,25.4512558,2.00511932,5.87315369,45,23.2810287,40.33333333
11/23/2021 23:46:57,0.78125,2.30768919,1.54446959,40,40,40,1197.27954,1197.27954,1.765556,0.276864,0.002684236,99.77329,25.45198,2.00517654,5.87309647,45,23.2810287,40
11/23/2021 23:46:58,0,1.51515007,0.757575035,40,40,41,1197.28076,1197.28076,1.75273073,0.268971145,0.002469536,99.7734,25.4487381,2.004921,5.873352,45,23.2810287,40.33333333
11/23/2021 23:46:59,0,1.53846145,0.7692337,41,41,41,1197.2804,1895.694,1.83698308,0.340705037,0.002678382,99.77337,25.4509125,2.00509262,5.87318039,45,23.2810287,41
11/23/2021 23:47:00,2.20588446,3.7093997,2.957642,40,40,42,1197.28015,1197.28015,2.1489718,0.6234371,0.002368176,99.7733459,25.4451065,2.00463486,5.873638,45,23.2810287,40.66666667
11/23/2021 23:47:01,0,1.53846145,0.7692337,40,40,41,1197.2804,1197.2804,1.75607133,0.272230566,0.002679494,99.77337,25.4410858,2.00431824,5.873955,45,23.2810287,40.33333333
11/23/2021 23:47:02,0,2.23881,1.119405,41,41,41,1197.2804,1197.2804,1.75383711,0.262993217,0.002608944,99.77337,25.4514465,2.00513458,5.87313843,45,23.2810287,41
11/23/2021 23:47:03,0,1.51515007,0.757575035,41,41,41,1197.28027,1197.28027,1.83940029,0.345487833,0.002368068,99.77335,25.4505844,2.005066,5.873207,45,23.2810287,41
11/23/2021 23:47:04,0,1.51515007,0.757575035,40,40,41,1197.28015,1197.28015,1.85880756,0.352767259,0.002804239,99.7733459,25.45121,2.00511551,5.8731575,45,23.2810287,40.33333333
11/23/2021 23:47:05,0,1.53846145,0.7692337,41,41,41,1197.2804,1197.2804,1.77436686,0.2876514,0.002536399,99.77337,25.4507217,2.00507736,5.87319565,45,23.2810287,41
11/23/2021 23:47:06,0,2.34375,1.171875,41,41,41,1197.2804,1197.2804,1.84658277,0.338377684,0.002561013,99.77336,25.4493637,2.00497055,5.87330246,45,23.2810287,41
11/23/2021 23:47:07,0,1.5625,0.78125,41,41,41,1197.28027,1197.28027,1.84532344,0.3422048,0.002746378,99.77335,25.4486923,2.00491714,5.873356,45,23.2810287,41
11/23/2021 23:47:08,0,1.53846145,0.7692337,40,40,42,1197.28015,1197.28015,1.76362252,0.277256548,0.002487755,99.7733459,25.4503784,2.00505066,5.87322235,45,23.2810287,40.66666667
11/23/2021 23:47:09,0.793647766,2.30768919,1.55066848,40,40,41,1197.28052,1197.28052,1.77152491,0.2792252,0.002651626,99.77337,25.4481125,2.00487137,5.87340164,45,23.2810287,40.33333333
11/23/2021 23:47:10,1.52680874,1.53846145,1.53263807,41,41,42,1197.28015,1197.28015,1.82831967,0.332434058,0.002691226,99.7733459,25.4344025,2.00379181,5.874481,45,23.2810287,41.33333333
11/23/2021 23:47:11,3.00768614,4.569125,3.78840566,41,41,43,2394.56152,1197.28076,1.90106964,0.397714376,0.002463179,99.77339,25.43509,2.00384521,5.874428,45,23.2810287,41.66666667
11/23/2021 23:47:12,0,1.51515007,0.757575035,41,41,42,1197.27991,1197.27991,1.86756945,0.360750318,0.002667147,99.77332,25.4498978,2.00501251,5.8732605,45,23.2810287,41.33333333
11/23/2021 23:47:13,0,1.51515007,0.757575035,40,40,41,1197.28027,1197.28027,1.76903152,0.282059461,0.00263786,99.77336,25.4500427,2.005024,5.873249,45,23.2810287,40.33333333
11/23/2021 23:47:14,0.7692337,2.30768919,1.53846145,40,40,41,1197.28015,1197.28015,1.77710509,0.2860477,0.002680761,99.7733459,25.4486923,2.00491714,5.873356,45,23.2810287,40.33333333
11/23/2021 23:47:15,0,1.49253607,0.746268034,40,40,41,1197.2804,1197.2804,1.83707726,0.339024931,0.00264645,99.77337,25.447525,2.00482559,5.87344742,45,23.2810287,40.33333333
11/23/2021 23:47:16,0,2.30768919,1.15384459,41,41,41,1197.28027,1197.28027,1.82617128,0.319525182,0.00270237,99.77336,25.4497528,2.005001,5.873272,45,23.2810287,41
11/23/2021 23:47:17,0,2.34375,1.171875,41,41,42,1197.28015,1197.28015,1.74975085,0.261657685,0.002716223,99.7733459,25.449028,2.00494385,5.873329,45,23.2810287,41.33333333
11/23/2021 23:47:18,0,1.5625,0.78125,40,40,41,1197.28027,1197.28027,1.81329656,0.321248025,0.002614845,99.77335,25.4483948,2.00489426,5.87337875,45,23.2810287,40.33333333
11/23/2021 23:47:19,0,1.5625,0.78125,40,40,40,1197.2804,1197.2804,1.75231755,0.271353841,0.002731392,99.77337,25.4476242,2.00483322,5.87344,45,23.2810287,40
11/23/2021 23:47:20,0,1.5625,0.78125,41,41,41,1197.2804,1197.2804,1.87033951,0.362605184,0.002692274,99.77336,25.4471436,2.004795,5.873478,45,23.2810287,41
11/23/2021 23:47:21,1.5625,0.78125,1.171875,40,40,41,1197.28015,1197.28015,1.79925179,0.3079135,0.002746367,99.7733459,25.4479141,2.004856,5.873417,45,23.2810287,40.33333333
11/23/2021 23:47:22,0,3.125,1.5625,40,40,41,1197.2804,1197.2804,1.89661419,0.3789231,0.002715966,99.77337,25.4475784,2.00482941,5.8734436,45,23.2810287,40.33333333
11/23/2021 23:47:23,0,2.34375,1.171875,41,41,41,1197.28027,1197.28027,1.78792667,0.29583177,0.002556609,99.77336,25.4458771,2.004696,5.873577,45,23.2810287,41
11/23/2021 23:47:24,0,1.5625,0.78125,40,40,40,1197.2804,1197.2804,1.85626435,0.350529879,0.002731124,99.77337,25.44883,2.00492859,5.87334442,45,23.2810287,40
11/23/2021 23:47:25,0,2.30768919,1.15384459,40,40,41,1197.28015,1197.28015,1.82918,0.321989983,0.002687425,99.7733459,25.4481125,2.00487137,5.87340164,45,23.2810287,40.33333333
11/23/2021 23:47:26,0,2.30768919,1.15384459,40,40,41,1197.28027,1197.28027,1.88943028,0.368720025,0.002463674,99.77336,25.4492188,2.004959,5.873314,45,23.2810287,40.33333333
11/23/2021 23:47:27,0,2.34375,1.171875,40,40,41,1197.28015,1197.28015,1.83022189,0.3232701,0.002730013,99.7733459,25.44844,2.004898,5.873375,45,23.2810287,40.33333333
11/23/2021 23:47:28,0,2.34375,1.171875,41,41,41,1197.28027,1197.28027,1.80473185,0.3146515,0.002733163,99.77335,25.4481125,2.00487137,5.87340164,45,23.2810287,41
11/23/2021 23:47:29,0,1.5625,0.78125,41,41,41,1197.2804,1197.2804,1.77427852,0.288445354,0.002639569,99.77337,25.4407959,2.00429535,5.87397766,45,23.2810287,41
11/23/2021 23:47:30,0,1.53846145,0.7692337,40,40,41,1197.28015,1197.28015,1.79898155,0.3101356,0.002702053,99.7733459,25.44767,2.004837,5.873436,45,23.2810287,40.33333333
11/23/2021 23:47:31,0,2.34375,1.171875,41,41,41,1197.28027,1197.28027,1.73729682,0.2497329,0.002746497,99.77336,25.4466553,2.004757,5.873516,45,23.2810287,41
11/23/2021 23:47:32,0,2.34375,1.171875,41,41,41,1197.2804,1197.2804,1.84407437,0.334691018,0.002548835,99.77337,25.448349,2.00489044,5.87338257,45,23.2810287,41
11/23/2021 23:47:33,0,1.5625,0.78125,41,41,41,1197.28027,1197.28027,1.857978,0.353123456,0.002641481,99.77335,25.4459763,2.00470352,5.87356949,45,23.2810287,41
11/23/2021 23:47:34,0,1.5625,0.78125,41,41,41,1197.2804,1197.2804,1.77217078,0.285240918,0.002563278,99.77336,25.4472351,2.0048027,5.87347031,45,23.2810287,41
11/23/2021 23:47:35,0,2.34375,1.171875,40,40,41,1197.28015,1197.28015,1.8457303,0.338870764,0.002863093,99.7733459,25.4440918,2.00455475,5.87371826,45,23.2810287,40.33333333
11/23/2021 23:47:36,0,2.30768919,1.15384459,40,40,42,1197.28052,1197.28052,1.96240366,0.3087661,0.002676376,99.77337,25.447525,2.00482559,5.87344742,45,23.2810287,40.66666667
11/23/2021 23:47:37,0,1.53846145,0.7692337,40,40,42,1197.28015,1197.28015,2.16202474,0.356677622,0.002313065,99.7733459,25.4463654,2.004734,5.873539,45,23.2810287,40.66666667
11/23/2021 23:47:38,0,2.34375,1.171875,41,41,41,1197.2804,1197.2804,2.2323184,0.42557,0.002661904,99.77336,25.4464569,2.00474167,5.87353134,45,23.2810287,41
11/23/2021 23:47:39,0,2.34375,1.171875,41,41,41,1197.28027,1197.28027,1.95194089,0.305872947,0.002529127,99.77335,25.4448166,2.004612,5.873661,45,23.2810287,41
11/23/2021 23:47:40,0.78125,2.34375,1.5625,41,41,41,1197.2804,1197.2804,1.84252846,0.333064824,0.002715658,99.77336,25.4464111,2.00473785,5.873535,45,23.2810287,41
11/23/2021 23:47:41,1.5625,1.5625,1.5625,42,42,42,1197.28027,1197.28027,2.187115,0.625703335,0.002762723,99.77335,25.4431229,2.00447845,5.87379456,45,23.2810287,42
11/23/2021 23:47:42,0,2.34375,1.171875,40,40,41,1197.28027,1197.28027,1.76797855,0.275000572,0.002730481,99.77335,25.4461746,2.00471878,5.873554,45,23.2810287,40.33333333
11/23/2021 23:47:43,0,1.5625,0.78125,41,41,41,1197.28027,1197.28027,1.87786174,0.3702185,0.002552383,99.77336,25.4468,2.00476837,5.87350464,45,23.2810287,41
11/23/2021 23:47:44,0,2.30768919,1.15384459,41,41,41,1197.28027,1197.28027,1.81938827,0.313159853,0.002668252,99.77335,25.4455414,2.00466919,5.873604,45,23.2810287,41
11/23/2021 23:47:45,0.7692337,1.53846145,1.15385056,40,40,41,1197.2804,1197.2804,1.77070582,0.284077585,0.00271576,99.77336,25.4444733,2.00458527,5.87368774,45,23.2810287,40.33333333
11/23/2021 23:47:46,0,2.34375,1.171875,41,41,41,1197.28027,1197.28027,1.76789212,0.2769573,0.002703059,99.77335,25.443222,2.004486,5.873787,45,23.2810287,41
11/23/2021 23:47:47,0,3.076923,1.53846145,40,40,41,1197.28015,1197.28015,1.77425933,0.281714678,0.002671201,99.7733459,25.4476242,2.00483322,5.87344,45,23.2810287,40.33333333
11/23/2021 23:47:48,0,2.30768919,1.15384459,41,41,42,1197.2804,1197.2804,1.8497951,0.3389158,0.002719909,99.77337,25.4462662,2.00472641,5.8735466,45,23.2810287,41.33333333
11/23/2021 23:47:49,0,1.5625,0.78125,41,41,41,1197.27991,1197.27991,1.787414,0.298261046,0.002762948,99.77332,25.4480057,2.00486374,5.87340927,45,23.2810287,41
11/23/2021 23:47:51,0,1.5625,0.78125,41,41,41,1197.28076,1197.28076,1.75754654,0.2731581,0.002746381,99.77339,25.4441376,2.00455856,5.87371445,45,23.2810287,41
11/23/2021 23:47:52,0,1.53846145,0.7692337,40,40,41,1197.28027,1197.28027,1.74863648,0.261556,0.002659183,99.77335,25.44748,2.00482178,5.873451,45,23.2810287,40.33333333
11/23/2021 23:47:53,0,1.53846145,0.7692337,40,40,40,1197.28027,1197.28027,1.84953666,0.3448472,0.002705627,99.77335,25.44661,2.004753,5.87352,45,23.2810287,40
11/23/2021 23:47:54,0,1.53846145,0.7692337,40,40,41,1197.28015,1197.28015,1.81704009,0.324543118,0.002701256,99.7733459,25.44355,2.00451279,5.87376,45,23.2810287,40.33333333
11/23/2021 23:47:55,0,1.51515007,0.757575035,40,40,41,1197.28052,1197.28052,1.83537614,0.33496204,0.002630784,99.77338,25.4420624,2.00439453,5.87387848,45,23.2810287,40.33333333
11/23/2021 23:47:56,0,1.51515007,0.757575035,41,41,41,1197.28015,1197.28015,1.761499,0.2763252,0.002638728,99.7733459,25.4473343,2.00481033,5.87346268,45,23.2810287,41
11/23/2021 23:47:57,0,1.51515007,0.757575035,41,41,41,1197.28027,1197.28027,1.74259079,0.261038184,0.002631821,99.77336,25.4466553,2.004757,5.873516,45,23.2810287,41
11/23/2021 23:47:58,0,1.5625,0.78125,41,41,41,1197.28027,1197.28027,1.78574216,0.29682216,0.002649651,99.77335,25.4476242,2.00483322,5.87344,45,23.2810287,41
11/23/2021 23:47:59,0,1.49253607,0.746268034,40,40,41,1197.2804,1197.2804,1.85170448,0.3472037,0.002606394,99.77337,25.4456863,2.00468063,5.87359238,45,23.2810287,40.33333333
11/23/2021 23:48:00,0.757575035,1.51515007,1.13636255,41,41,41,1197.28,1197.28,1.861678,0.363318026,0.002614654,99.77333,25.4455948,2.004673,5.8736,45,23.2810287,41
11/23/2021 23:48:01,0,1.5625,0.78125,40,40,41,1197.28027,1197.28027,1.82733226,0.32744202,0.002690766,99.77335,25.44191,2.004383,5.87389,45,23.2810287,40.33333333
11/23/2021 23:48:02,0,2.272725,1.13636255,40,40,41,1197.28064,1197.28064,1.82542634,0.318866074,0.002656104,99.77339,25.449173,2.00495529,5.87331772,45,23.2810287,40.33333333
11/23/2021 23:48:03,0,2.30768919,1.15384459,40,40,41,1197.28015,1197.28015,1.84219193,0.3329606,0.002698906,99.7733459,25.4501419,2.00503159,5.87324142,45,23.2810287,40.33333333
11/23/2021 23:48:04,0,2.30768919,1.15384459,40,40,41,1197.28,1197.28,1.84879243,0.337955475,0.002688588,99.77334,25.4485931,2.00490952,5.87336349,45,23.2810287,40.33333333
11/23/2021 23:48:05,0,1.53846145,0.7692337,40,40,41,1197.28064,1197.28064,1.78123534,0.293371946,0.002695077,99.7733841,25.4500961,2.00502777,5.87324524,45,23.2810287,40.33333333
11/23/2021 23:48:06,0,1.49253607,0.746268034,40,40,40,1197.28027,1197.28027,1.76284361,0.2780088,0.002731559,99.77336,25.4399185,2.00422668,5.87404633,45,23.2810287,40
11/23/2021 23:48:07,0,1.53846145,0.7692337,41,41,41,1197.28015,1197.28015,1.78065,0.2933432,0.002581396,99.7733459,25.44844,2.004898,5.873375,45,23.2810287,41
11/23/2021 23:48:08,0,1.53846145,0.7692337,41,41,41,1197.27991,1197.27991,1.7850095,0.295427442,0.00267532,99.77333,25.4492722,2.004963,5.87331,45,23.2810287,41
11/23/2021 23:48:09,0,1.53846145,0.7692337,41,41,42,1197.28064,1197.28064,1.78848159,0.29993,0.002713955,99.7733841,25.44796,2.00486,5.873413,45,23.2810287,41.33333333
11/23/2021 23:48:10,0.793647766,1.5625,1.17807388,40,40,41,1197.28027,1197.28027,1.79199314,0.302691668,0.002682422,99.77336,25.4473343,2.00481033,5.87346268,45,23.2810287,40.33333333
11/23/2021 23:48:11,0.7692337,1.5625,1.16586685,40,40,41,1197.28027,1197.28027,1.76241851,0.2769894,0.002517392,99.77336,25.4464111,2.00473785,5.873535,45,23.2810287,40.33333333
11/23/2021 23:48:12,0.78125,2.34375,1.5625,42,42,42,1197.28027,1197.28027,1.86211634,0.347741842,0.002741019,99.77335,25.4493637,2.00497055,5.87330246,45,23.2810287,42
11/23/2021 23:48:13,0,1.5625,0.78125,40,40,41,1197.2804,1197.2804,1.77153516,0.285337925,0.002531593,99.77336,25.4487839,2.00492477,5.873348,45,23.2810287,40.33333333
11/23/2021 23:48:14,0,1.5625,0.78125,40,40,40,1197.27979,1197.27979,1.80363953,0.313228428,0.002732486,99.77332,25.4464111,2.00473785,5.873535,45,23.2810287,40
11/23/2021 23:48:15,0,2.34375,1.171875,40,40,41,1197.28052,1197.28052,1.86426759,0.350257069,0.002713281,99.77338,25.4457855,2.00468826,5.87358475,45,23.2810287,40.33333333
11/23/2021 23:48:16,0,2.34375,1.171875,40,40,41,1197.28027,1197.28027,1.82346344,0.318842053,0.002533521,99.77335,25.4495087,2.004982,5.873291,45,23.2810287,40.33333333
11/23/2021 23:48:17,0,1.51515007,0.757575035,40,40,41,1197.2804,1197.2804,1.76554728,0.282878727,0.002485701,99.77337,25.4487381,2.004921,5.873352,45,23.2810287,40.33333333
11/23/2021 23:48:18,0,1.51515007,0.757575035,41,41,41,1197.28027,1197.28027,1.78114724,0.29261443,0.002632853,99.77335,25.4492188,2.004959,5.873314,45,23.2810287,41
11/23/2021 23:48:19,0.78125,0.78125,0.78125,40,40,41,1197.2804,1197.2804,1.81724763,0.328502,0.002746339,99.77336,25.448349,2.00489044,5.87338257,45,23.2810287,40.33333333
11/23/2021 23:48:20,0,1.51515007,0.757575035,41,41,42,1197.28015,1197.28015,1.7747649,0.2876306,0.002612141,99.77335,25.449707,2.00499725,5.87327576,45,23.2810287,41.33333333
11/23/2021 23:48:21,0,1.53846145,0.7692337,41,41,41,1197.2804,1197.2804,1.82179344,0.322740167,0.002808003,99.77337,25.4488831,2.0049324,5.87334061,45,23.2810287,41
11/23/2021 23:48:22,0.78125,2.34375,1.5625,40,40,41,1197.28015,1197.28015,1.82627523,0.325241655,0.002717559,99.77335,25.448349,2.00489044,5.87338257,45,23.2810287,40.33333333
11/23/2021 23:48:23,0,2.34375,1.171875,40,40,41,1197.28027,1197.28027,1.76685667,0.2767224,0.002827753,99.77335,25.4446259,2.00459671,5.8736763,45,23.2810287,40.33333333
11/23/2021 23:48:24,0,2.272725,1.13636255,40,40,40,1197.28052,1197.28052,1.83669734,0.330221385,0.002604363,99.77338,25.4431229,2.00447845,5.87379456,45,23.2810287,40
11/23/2021 23:48:25,0,1.53846145,0.7692337,41,41,41,1197.28015,1197.28015,1.81259573,0.325808764,0.00268267,99.7733459,25.4514465,2.00513458,5.87313843,45,23.2810287,41
11/23/2021 23:48:26,0,1.5625,0.78125,40,40,41,1197.28027,1197.28027,1.83643889,0.341840684,0.002723648,99.77335,25.447525,2.00482559,5.87344742,45,23.2810287,40.33333333
11/23/2021 23:48:27,0,1.53846145,0.7692337,40,40,41,1197.28015,1197.28015,1.82594967,0.335999668,0.002488998,99.7733459,25.4311142,2.00353241,5.8747406,45,23.2810287,40.33333333
11/23/2021 23:48:28,0.7692337,2.30768919,1.53846145,40,40,42,1197.28052,1197.28052,1.837915,0.3358777,0.002527998,99.77338,25.4252014,2.003067,5.875206,45,23.2810287,40.66666667
11/23/2021 23:48:29,0,1.5625,0.78125,40,40,41,1197.28015,1197.28015,1.83525252,0.344258279,0.002420793,99.7733459,25.4402161,2.00424957,5.87402344,45,23.2810287,40.33333333
11/23/2021 23:48:30,0,1.53846145,0.7692337,40,40,41,1197.28015,1197.28015,1.78580225,0.302387327,0.002416593,99.7733459,25.43605,2.00392151,5.8743515,45,23.2810287,40.33333333
11/23/2021 23:48:31,0,1.51515007,0.757575035,40,40,41,1197.28027,1197.28027,1.75303972,0.272054285,0.002641738,99.77336,25.4393463,2.004181,5.874092,45,23.2810287,40.33333333
11/23/2021 23:48:32,0,2.29603648,1.14802122,40,40,41,1197.28052,1197.28052,1.83710921,0.338131428,0.00270373,99.77337,25.4388123,2.004139,5.874134,45,23.2810287,40.33333333
11/23/2021 23:48:33,0,1.5625,0.78125,40,40,41,1197.28015,1197.28015,1.753738,0.266958654,0.002844867,99.7733459,25.4391479,2.00416565,5.87410736,45,23.2810287,40.33333333
11/23/2021 23:48:34,0,1.53846145,0.7692337,40,40,41,1197.28052,1197.28052,1.78821135,0.299877673,0.002692251,99.77337,25.4343567,2.003788,5.874485,45,23.2810287,40.33333333
11/23/2021 23:48:35,1.51515007,2.272725,1.89393759,40,40,41,1197.28027,1197.28027,2.13433,0.6258513,0.00263247,99.77335,25.4384232,2.00410843,5.87416458,45,23.2810287,40.33333333
11/23/2021 23:48:36,0,2.30768919,1.15384459,37,40,42,1197.28015,1197.28015,1.95733333,0.358288169,0.002701343,99.7733459,25.4369659,2.003994,5.874279,45,23.2810287,39.66666667
11/23/2021 23:48:37,1.5625,2.34375,1.953125,42,42,42,1197.28027,1197.28027,2.176992,0.3711599,0.002740261,99.77336,25.43789,2.00406647,5.87420654,45,23.2810287,42
11/23/2021 23:48:38,2.34375,2.36895084,2.35635042,42,42,43,1197.2804,1197.2804,2.23621678,0.430025965,0.002698749,99.77337,25.4361038,2.00392532,5.87434769,45,23.2810287,42.33333333
11/23/2021 23:48:39,0.7692337,2.30768919,1.53846145,40,40,41,1197.28027,1197.28027,2.08177614,0.359075725,0.00270972,99.77335,25.4369659,2.003994,5.874279,45,23.2810287,40.33333333
11/23/2021 23:48:40,0,1.53846145,0.7692337,40,40,41,1197.2804,1197.2804,1.77426267,0.286968172,0.00269263,99.77336,25.4358063,2.00390244,5.87437057,45,23.2810287,40.33333333
11/23/2021 23:48:41,0,1.51515007,0.757575035,40,40,41,1197.28027,1197.28027,1.77522027,0.2890144,0.002640007,99.77335,25.43605,2.00392151,5.8743515,45,23.2810287,40.33333333
11/23/2021 23:48:42,0,2.34375,1.171875,40,40,41,1197.28015,1197.28015,1.82906687,0.321835279,0.002732981,99.77335,25.4328079,2.003666,5.874607,45,23.2810287,40.33333333
11/23/2021 23:48:43,0,2.34375,1.171875,41,41,41,1197.28027,1197.28027,1.82887816,0.32083413,0.002731218,99.77336,25.4348373,2.00382614,5.874447,45,23.2810287,41
11/23/2021 23:48:44,0,1.53846145,0.7692337,41,41,42,1197.28027,1197.28027,1.79414725,0.303368837,0.002674177,99.77336,25.4329453,2.00367737,5.87459564,45,23.2810287,41.33333333
11/23/2021 23:48:45,0,2.272725,1.13636255,41,41,41,1197.28027,1197.28027,1.84191823,0.331595272,0.002661753,99.77335,25.4339676,2.00375748,5.87451553,45,23.2810287,41
11/23/2021 23:48:46,0,1.53846145,0.7692337,41,41,41,1197.2804,1197.2804,1.75547,0.27063176,0.002712075,99.77336,25.4298019,2.00342941,5.8748436,45,23.2810287,41
11/23/2021 23:48:47,0.7692337,0,0.384616852,40,40,41,1197.28027,1197.28027,1.89369655,0.382943332,0.002679915,99.77335,25.4363861,2.00394821,5.874325,45,23.2810287,40.33333333
11/23/2021 23:48:48,0,2.34375,1.171875,41,41,41,1197.28027,1197.28027,1.81927729,0.3129675,0.002730691,99.77335,25.4356155,2.00388718,5.874386,45,23.2810287,41
11/23/2021 23:48:49,0,2.34375,1.171875,40,40,41,1197.28027,1197.28027,1.86970162,0.358976,0.002298689,99.77335,25.4346,2.003807,5.874466,45,23.2810287,40.33333333
11/23/2021 23:48:50,0,2.30768919,1.15384459,41,41,41,1197.28027,1197.28027,1.84466231,0.3336462,0.002503855,99.77336,25.43634,2.0039444,5.87432861,45,23.2810287,41
11/23/2021 23:48:51,0,1.5625,0.78125,41,41,42,1197.2804,1197.2804,1.82634044,0.326575249,0.002690803,99.77336,25.43547,2.00387573,5.87439728,46,23.2810287,41.33333333
11/23/2021 23:48:52,0.757575035,2.272725,1.51515007,42,42,42,1197.28015,1197.28015,1.79704416,0.303707659,0.002705536,99.7733459,25.4342575,2.00378036,5.87449265,46,23.2810287,42
11/23/2021 23:48:53,4.54545,7.575756,6.06060028,41,41,42,1197.28052,1197.28052,2.37206125,0.8083844,0.002454264,99.77338,25.4137268,2.002163,5.87611,46,23.2810287,41.33333333
11/23/2021 23:48:54,0,1.5625,0.78125,41,41,41,1197.28027,1197.28027,1.81114936,0.316898853,0.002708666,99.77335,25.4322739,2.003624,5.874649,46,23.2810287,41
11/23/2021 23:48:55,0,1.5625,0.78125,41,41,41,1197.28027,1197.28027,1.801684,0.310460448,0.002777691,99.77335,25.436821,2.00398254,5.87429047,46,23.2810287,41
11/23/2021 23:48:56,0,1.53846145,0.7692337,40,40,40,1197.28027,1197.28027,1.82383358,0.324002922,0.002664697,99.77336,25.43605,2.00392151,5.8743515,46,23.2810287,40
11/23/2021 23:48:57,0,1.51515007,0.757575035,40,40,41,1197.28015,1197.28015,1.77178645,0.285165727,0.002646996,99.77334,25.4365845,2.00396347,5.87430954,46,23.2810287,40.33333333
11/23/2021 23:48:59,0,1.49253607,0.746268034,40,40,41,1197.28052,1197.28052,1.76572943,0.2819025,0.002432215,99.77338,25.42743,2.00324249,5.87503052,46,23.2810287,40.33333333
11/23/2021 23:49:00,0,1.53846145,0.7692337,41,41,41,1197.28015,1197.28015,1.851376,0.3506128,0.002482479,99.7733459,25.4356613,2.003891,5.874382,46,23.2810287,41
11/23/2021 23:49:01,0,1.51515007,0.757575035,40,40,41,1197.28027,1197.28027,1.83655035,0.334643066,0.002618212,99.77335,25.43155,2.00356674,5.87470627,46,23.2810287,40.33333333
11/23/2021 23:49:02,0,2.30768919,1.15384459,41,41,41,1197.28052,1197.28052,1.84185731,0.333725959,0.00269328,99.77337,25.43721,2.004013,5.87426,46,23.2810287,41
